trip_id,day_type,stop_id,time
鹿屋(16:00)→高山,daily,kanoya,16:00:00
鹿屋(16:00)→高山,daily,shiyakusho,16:04:00
鹿屋(16:00)→高山,daily,kawanishi,16:11:00
鹿屋(16:00)→高山,daily,myoshu,16:16:00
鹿屋(16:00)→高山,daily,ronjibashi,16:19:00
鹿屋(16:00)→高山,daily,sakashita,16:24:00
鹿屋(16:00)→高山,daily,koyama,16:25:00
