segment_id,lat,lng
hirabaru_to_kawanishi,31.363716,130.858986
hirabaru_to_kawanishi,31.363394,130.862857
hirabaru_to_kawanishi,31.363320,130.863478
hirabaru_to_kawanishi,31.363041,130.866502
hirabaru_to_kawanishi,31.362471,130.869037
hirabaru_to_kawanishi,31.361464,130.870777
hirabaru_to_kawanishi,31.360693,130.873244
hirabaru_to_kawanishi,31.359623,130.875483
shiyakusho_to_hirabaru,31.377977,130.853560
shiyakusho_to_hirabaru,31.377063,130.853995
shiyakusho_to_hirabaru,31.376780,130.854250
shiyakusho_to_hirabaru,31.374998,130.856892
shiyakusho_to_hirabaru,31.374846,130.857002
shiyakusho_to_hirabaru,31.372460,130.857466
shiyakusho_to_hirabaru,31.371453,130.857910
shiyakusho_to_hirabaru,31.370649,130.857897
shiyakusho_to_hirabaru,31.367429,130.856573
shiyakusho_to_hirabaru,31.366536,130.855866
shiyakusho_to_hirabaru,31.366364,130.855628
shiyakusho_to_hirabaru,31.365232,130.852663
shiyakusho_to_hirabaru,31.363120,130.850071
shiyakusho_to_hirabaru,31.362589,130.849534
shiyakusho_to_hirabaru,31.361772,130.854925
shiyakusho_to_hirabaru,31.361768,130.854936
shiyakusho_to_hirabaru,31.361033,130.859798
shiyakusho_to_hirabaru,31.361099,130.859804
shiyakusho_to_hirabaru,31.362627,130.859202
shiyakusho_to_hirabaru,31.363344,130.859157
shiyakusho_to_hirabaru,31.363716,130.858986
shiyakusho_to_kawanishi,31.377977,130.853560
shiyakusho_to_kawanishi,31.377063,130.853995
shiyakusho_to_kawanishi,31.376780,130.854250
shiyakusho_to_kawanishi,31.374998,130.856892
shiyakusho_to_kawanishi,31.374846,130.857002
shiyakusho_to_kawanishi,31.372460,130.857466
shiyakusho_to_kawanishi,31.371453,130.857910
shiyakusho_to_kawanishi,31.370649,130.857897
shiyakusho_to_kawanishi,31.369963,130.857647
shiyakusho_to_kawanishi,31.369910,130.857689
shiyakusho_to_kawanishi,31.368889,130.860611
shiyakusho_to_kawanishi,31.368786,130.860783
shiyakusho_to_kawanishi,31.368651,130.860919
shiyakusho_to_kawanishi,31.367651,130.861624
shiyakusho_to_kawanishi,31.366899,130.861971
shiyakusho_to_kawanishi,31.363087,130.866416
shiyakusho_to_kawanishi,31.363003,130.866601
shiyakusho_to_kawanishi,31.362660,130.868449
shiyakusho_to_kawanishi,31.362345,130.869320
shiyakusho_to_kawanishi,31.361463,130.870780
shiyakusho_to_kawanishi,31.360691,130.873247
shiyakusho_to_kawanishi,31.359623,130.875483
okamura_to_kokutai,31.362845,130.823390
okamura_to_kokutai,31.363260,130.824200
okamura_to_kokutai,31.363525,130.824482
okamura_to_kokutai,31.363766,130.824620
okamura_to_kokutai,31.367986,130.824783
okamura_to_kokutai,31.370557,130.823290
okamura_to_kokutai,31.370628,130.823284
okamura_to_kokutai,31.370726,130.823578
okamura_to_kokutai,31.370830,130.823750
okamura_to_kokutai,31.381849,130.830864
okamura_to_kokutai,31.382193,130.831196
okamura_to_kokutai,31.382272,130.831240
okamura_to_kokutai,31.382358,130.831260
okamura_to_kokutai,31.382448,130.831260
okamura_to_kokutai,31.382533,130.831232
okamura_to_kokutai,31.382590,130.831240
okamura_to_kokutai,31.383132,130.833439
koyama_to_ariakebashi,31.347014,130.945492
koyama_to_ariakebashi,31.347668,130.947562
koyama_to_ariakebashi,31.347249,130.951059
koyama_to_ariakebashi,31.346995,130.952870
koyama_to_ariakebashi,31.346938,130.952950
koyama_to_ariakebashi,31.346763,130.953070
koyama_to_ariakebashi,31.346062,130.953482
koyama_to_ariakebashi,31.346109,130.955575
koyama_to_ariakebashi,31.345737,130.957200
koyama_to_ariakebashi,31.345672,130.958142
koyama_to_ariakebashi,31.345360,130.959123
koyama_to_ariakebashi,31.345294,130.959853
koyama_to_ariakebashi,31.345208,130.960037
koyama_to_ariakebashi,31.345078,130.960182
koyama_to_ariakebashi,31.343030,130.961240
koyama_to_ariakebashi,31.342894,130.961376
koyama_to_ariakebashi,31.342733,130.961749
koyama_to_ariakebashi,31.342730,130.962061
koyama_to_ariakebashi,31.343066,130.962918
koyama_to_ariakebashi,31.343100,130.963124
koyama_to_ariakebashi,31.342300,130.967109
koyama_to_ariakebashi,31.342260,130.970052
koyama_to_ariakebashi,31.342131,130.970443
koyama_to_ariakebashi,31.341686,130.971228
koyama_to_ariakebashi,31.341660,130.971329
koyama_to_ariakebashi,31.341651,130.971433
koyama_to_ariakebashi,31.341685,130.971746
koyama_to_ariakebashi,31.342028,130.973592
koyama_to_ariakebashi,31.342159,130.973868
koyama_to_ariakebashi,31.342790,130.974753
koyama_to_ariakebashi,31.344065,130.977654
koyama_to_ariakebashi,31.344706,130.978390
koyama_to_ariakebashi,31.344845,130.978658
koyama_to_ariakebashi,31.345276,130.980257
koyama_to_ariakebashi,31.348574,130.987611
koyama_to_ariakebashi,31.349045,130.988246
koyama_to_ariakebashi,31.349079,130.988343
koyama_to_ariakebashi,31.349240,130.989270
koyama_to_ariakebashi,31.350816,130.993165
koyama_to_ariakebashi,31.351699,130.996909
koyama_to_ariakebashi,31.352379,130.998266
koyama_to_ariakebashi,31.352819,130.998929
koyama_to_ariakebashi,31.353033,130.999619
koyama_to_ariakebashi,31.353320,131.001378
koyama_to_ariakebashi,31.353717,131.002318
koyama_to_ariakebashi,31.353691,131.002415
koyama_to_ariakebashi,31.353798,131.002925
koyama_to_ariakebashi,31.353838,131.003870
koyama_to_ariakebashi,31.353821,131.003973
koyama_to_ariakebashi,31.353240,131.005502
koyama_to_ariakebashi,31.353218,131.006360
koyama_to_ariakebashi,31.353229,131.007281
koyama_to_ariakebashi,31.353288,131.007589
koyama_to_ariakebashi,31.356041,131.008723
sakashita_to_koyama,31.347023,130.941848
sakashita_to_koyama,31.347020,130.942164
sakashita_to_koyama,31.346964,130.942361
sakashita_to_koyama,31.346313,130.943365
sakashita_to_koyama,31.346305,130.943444
sakashita_to_koyama,31.346772,130.943935
sakashita_to_koyama,31.346799,130.944774
sakashita_to_koyama,31.347014,130.945492
aira_to_sakashita,31.327727,130.898840
aira_to_sakashita,31.327713,130.898917
aira_to_sakashita,31.328346,130.904427
aira_to_sakashita,31.328425,130.904611
aira_to_sakashita,31.328573,130.904874
aira_to_sakashita,31.328799,130.906532
aira_to_sakashita,31.328610,130.908093
aira_to_sakashita,31.328635,130.908299
aira_to_sakashita,31.328755,130.908580
aira_to_sakashita,31.329848,130.910381
aira_to_sakashita,31.337997,130.916520
aira_to_sakashita,31.338254,130.916611
aira_to_sakashita,31.339323,130.916749
aira_to_sakashita,31.339563,130.916891
aira_to_sakashita,31.339701,130.917023
aira_to_sakashita,31.339923,130.917476
aira_to_sakashita,31.340400,130.919612
aira_to_sakashita,31.340399,130.919822
aira_to_sakashita,31.339936,130.920836
aira_to_sakashita,31.339988,130.922830
aira_to_sakashita,31.340033,130.923033
aira_to_sakashita,31.340522,130.924153
aira_to_sakashita,31.341070,130.926809
aira_to_sakashita,31.344223,130.933536
aira_to_sakashita,31.344535,130.934409
aira_to_sakashita,31.347112,130.938976
aira_to_sakashita,31.347170,130.939173
aira_to_sakashita,31.347190,130.939380
aira_to_sakashita,31.347023,130.941827
ronjibashi_to_sakashita,31.343902,130.916561
ronjibashi_to_sakashita,31.343932,130.916767
ronjibashi_to_sakashita,31.344279,130.917620
ronjibashi_to_sakashita,31.344318,130.917930
ronjibashi_to_sakashita,31.344300,130.918138
ronjibashi_to_sakashita,31.343543,130.920714
ronjibashi_to_sakashita,31.343200,130.921198
ronjibashi_to_sakashita,31.342599,130.921828
ronjibashi_to_sakashita,31.341794,130.923346
ronjibashi_to_sakashita,31.341452,130.923685
ronjibashi_to_sakashita,31.340541,130.924132
ronjibashi_to_sakashita,31.340534,130.924217
ronjibashi_to_sakashita,31.340969,130.926476
ronjibashi_to_sakashita,31.344213,130.933499
ronjibashi_to_sakashita,31.347138,130.939035
ronjibashi_to_sakashita,31.347190,130.939341
ronjibashi_to_sakashita,31.347023,130.941827
takasu_to_sakamoto,31.349269,130.795443
takasu_to_sakamoto,31.346945,130.794320
takasu_to_sakamoto,31.346858,130.794320
takasu_to_sakamoto,31.346771,130.794340
takasu_to_sakamoto,31.346687,130.794379
takasu_to_sakamoto,31.346613,130.794437
takasu_to_sakamoto,31.345560,130.796391
takasu_to_sakamoto,31.342906,130.799229
takasu_to_sakamoto,31.342853,130.799313
takasu_to_sakamoto,31.342791,130.799497
takasu_to_sakamoto,31.342036,130.799827
takasu_to_sakamoto,31.334968,130.804418
takasu_to_sakamoto,31.334353,130.804550
takasu_to_sakamoto,31.328469,130.803770
takasu_to_sakamoto,31.328407,130.803748
eiwa_to_higashikushira,31.389752,130.958780
eiwa_to_higashikushira,31.390467,130.958715
eiwa_to_higashikushira,31.390542,130.958730
eiwa_to_higashikushira,31.390796,130.960920
eiwa_to_higashikushira,31.391462,130.962753
eiwa_to_higashikushira,31.392440,130.964764
shimobaru_to_eiwa,31.370147,130.948545
shimobaru_to_eiwa,31.374282,130.948751
shimobaru_to_eiwa,31.375715,130.948711
shimobaru_to_eiwa,31.377415,130.949386
shimobaru_to_eiwa,31.377810,130.949630
shimobaru_to_eiwa,31.378034,130.949957
shimobaru_to_eiwa,31.379118,130.954628
shimobaru_to_eiwa,31.380181,130.956318
shimobaru_to_eiwa,31.383242,130.958521
shimobaru_to_eiwa,31.383767,130.958648
shimobaru_to_eiwa,31.385921,130.958530
shimobaru_to_eiwa,31.387395,130.958990
shimobaru_to_eiwa,31.389752,130.958780
koyama_to_shimobaru,31.347014,130.945492
koyama_to_shimobaru,31.347668,130.947562
koyama_to_shimobaru,31.347441,130.949541
koyama_to_shimobaru,31.347440,130.949542
koyama_to_shimobaru,31.347305,130.950583
koyama_to_shimobaru,31.347358,130.950630
koyama_to_shimobaru,31.348609,130.950871
koyama_to_shimobaru,31.349744,130.951139
koyama_to_shimobaru,31.349790,130.951081
koyama_to_shimobaru,31.350375,130.949090
koyama_to_shimobaru,31.351145,130.947549
koyama_to_shimobaru,31.351615,130.947836
koyama_to_shimobaru,31.351701,130.947860
koyama_to_shimobaru,31.351881,130.947851
koyama_to_shimobaru,31.353936,130.947093
koyama_to_shimobaru,31.360938,130.947356
koyama_to_shimobaru,31.364436,130.946049
koyama_to_shimobaru,31.366112,130.946381
koyama_to_shimobaru,31.366356,130.946512
koyama_to_shimobaru,31.366507,130.946627
koyama_to_shimobaru,31.368102,130.947991
koyama_to_shimobaru,31.370111,130.948543
koyama_to_shimobaru,31.370147,130.948545
kaizo_to_uchinoura,31.326885,131.099576
kaizo_to_uchinoura,31.326648,131.099899
kaizo_to_uchinoura,31.326422,131.100069
kaizo_to_uchinoura,31.326083,131.100206
kaizo_to_uchinoura,31.325642,131.100300
kaizo_to_uchinoura,31.325415,131.100468
kaizo_to_uchinoura,31.325214,131.100679
kaizo_to_uchinoura,31.324645,131.100988
kaizo_to_uchinoura,31.324397,131.101288
kaizo_to_uchinoura,31.324099,131.101811
kaizo_to_uchinoura,31.323803,131.102048
kaizo_to_uchinoura,31.323124,131.102321
kaizo_to_uchinoura,31.322857,131.102301
kaizo_to_uchinoura,31.322533,131.102123
kaizo_to_uchinoura,31.321863,131.101423
kaizo_to_uchinoura,31.321758,131.101253
kaizo_to_uchinoura,31.321495,131.100142
kaizo_to_uchinoura,31.321381,131.099981
kaizo_to_uchinoura,31.321303,131.099929
kaizo_to_uchinoura,31.321217,131.099898
kaizo_to_uchinoura,31.320682,131.099948
kaizo_to_uchinoura,31.319714,131.099727
kaizo_to_uchinoura,31.319549,131.099644
kaizo_to_uchinoura,31.319476,131.099583
kaizo_to_uchinoura,31.319368,131.099415
kaizo_to_uchinoura,31.319139,131.098847
kaizo_to_uchinoura,31.319020,131.098690
kaizo_to_uchinoura,31.318568,131.098351
kaizo_to_uchinoura,31.318455,131.098192
kaizo_to_uchinoura,31.318417,131.098097
kaizo_to_uchinoura,31.318380,131.097892
kaizo_to_uchinoura,31.318469,131.096424
kaizo_to_uchinoura,31.318458,131.096320
kaizo_to_uchinoura,31.318358,131.096027
kaizo_to_uchinoura,31.317409,131.094629
kaizo_to_uchinoura,31.317337,131.094566
kaizo_to_uchinoura,31.317172,131.094488
kaizo_to_uchinoura,31.317083,131.094480
kaizo_to_uchinoura,31.316994,131.094496
kaizo_to_uchinoura,31.316832,131.094585
kaizo_to_uchinoura,31.316298,131.095291
kaizo_to_uchinoura,31.316226,131.095354
kaizo_to_uchinoura,31.316145,131.095396
kaizo_to_uchinoura,31.316057,131.095416
kaizo_to_uchinoura,31.315880,131.095390
kaizo_to_uchinoura,31.315799,131.095344
kaizo_to_uchinoura,31.315728,131.095282
kaizo_to_uchinoura,31.315622,131.095113
kaizo_to_uchinoura,31.315580,131.094803
kaizo_to_uchinoura,31.315580,131.094389
kaizo_to_uchinoura,31.315561,131.094289
kaizo_to_uchinoura,31.315522,131.094194
kaizo_to_uchinoura,31.315402,131.094039
kaizo_to_uchinoura,31.315322,131.093991
kaizo_to_uchinoura,31.315235,131.093970
kaizo_to_uchinoura,31.315060,131.094010
kaizo_to_uchinoura,31.314980,131.094055
kaizo_to_uchinoura,31.314526,131.094702
kaizo_to_uchinoura,31.314375,131.094814
kaizo_to_uchinoura,31.314290,131.094847
kaizo_to_uchinoura,31.314201,131.094859
kaizo_to_uchinoura,31.313337,131.094582
kaizo_to_uchinoura,31.311703,131.093492
kaizo_to_uchinoura,31.311510,131.093272
kaizo_to_uchinoura,31.310917,131.092353
kaizo_to_uchinoura,31.308332,131.089751
kaizo_to_uchinoura,31.307789,131.089379
kaizo_to_uchinoura,31.307678,131.089215
kaizo_to_uchinoura,31.307640,131.089120
kaizo_to_uchinoura,31.307572,131.088396
kaizo_to_uchinoura,31.307531,131.088303
kaizo_to_uchinoura,31.306606,131.087308
kaizo_to_uchinoura,31.306365,131.087168
kaizo_to_uchinoura,31.305601,131.086862
kaizo_to_uchinoura,31.305110,131.086406
kaizo_to_uchinoura,31.305031,131.086357
kaizo_to_uchinoura,31.304856,131.086312
kaizo_to_uchinoura,31.304680,131.086348
kaizo_to_uchinoura,31.302741,131.087450
kaizo_to_uchinoura,31.302476,131.087507
kaizo_to_uchinoura,31.302212,131.087458
kaizo_to_uchinoura,31.301021,131.086722
kaizo_to_uchinoura,31.299446,131.086305
kaizo_to_uchinoura,31.299367,131.086255
kaizo_to_uchinoura,31.299299,131.086187
kaizo_to_uchinoura,31.299244,131.086106
kaizo_to_uchinoura,31.298997,131.085430
kaizo_to_uchinoura,31.298943,131.085347
kaizo_to_uchinoura,31.298801,131.085220
kaizo_to_uchinoura,31.297053,131.084395
kaizo_to_uchinoura,31.296916,131.084263
kaizo_to_uchinoura,31.296788,131.083989
kaizo_to_uchinoura,31.296605,131.083404
kaizo_to_uchinoura,31.296426,131.083168
kaizo_to_uchinoura,31.296073,131.082845
kaizo_to_uchinoura,31.295981,131.082666
kaizo_to_uchinoura,31.295952,131.082566
kaizo_to_uchinoura,31.295886,131.082154
kaizo_to_uchinoura,31.295762,131.081874
kaizo_to_uchinoura,31.295298,131.081104
kaizo_to_uchinoura,31.294847,131.079961
kaizo_to_uchinoura,31.294379,131.079471
kaizo_to_uchinoura,31.294249,131.079196
kaizo_to_uchinoura,31.294008,131.078185
kaizo_to_uchinoura,31.293342,131.076578
kaizo_to_uchinoura,31.292370,131.075072
kaizo_to_uchinoura,31.292360,131.074969
kaizo_to_uchinoura,31.292369,131.074865
kaizo_to_uchinoura,31.292458,131.074690
kaizo_to_uchinoura,31.292690,131.074370
kaizo_to_uchinoura,31.292730,131.074278
kaizo_to_uchinoura,31.292740,131.074176
kaizo_to_uchinoura,31.292730,131.074073
kaizo_to_uchinoura,31.292699,131.073979
kaizo_to_uchinoura,31.292262,131.073312
kaizo_to_uchinoura,31.292044,131.073136
kaizo_to_uchinoura,31.290791,131.072561
kaizo_to_uchinoura,31.288703,131.070751
kaizo_to_uchinoura,31.287648,131.070510
kaizo_to_uchinoura,31.287381,131.070520
kaizo_to_uchinoura,31.287210,131.070577
kaizo_to_uchinoura,31.286644,131.070892
kaizo_to_uchinoura,31.286380,131.070950
kaizo_to_uchinoura,31.285129,131.070810
kaizo_to_uchinoura,31.282687,131.071513
kaizo_to_uchinoura,31.281907,131.072030
kaizo_to_uchinoura,31.279592,131.074009
kaizo_to_uchinoura,31.277112,131.075698
kaizo_to_uchinoura,31.275305,131.078029
ariakebashi_to_kaizo,31.356041,131.008723
ariakebashi_to_kaizo,31.356708,131.013072
ariakebashi_to_kaizo,31.357040,131.014271
ariakebashi_to_kaizo,31.357050,131.014375
ariakebashi_to_kaizo,31.356933,131.016052
ariakebashi_to_kaizo,31.356511,131.017551
ariakebashi_to_kaizo,31.356527,131.018390
ariakebashi_to_kaizo,31.356455,131.018581
ariakebashi_to_kaizo,31.355596,131.019653
ariakebashi_to_kaizo,31.355473,131.019933
ariakebashi_to_kaizo,31.354546,131.022209
ariakebashi_to_kaizo,31.354003,131.023760
ariakebashi_to_kaizo,31.353879,131.025012
ariakebashi_to_kaizo,31.353548,131.026432
ariakebashi_to_kaizo,31.353500,131.027059
ariakebashi_to_kaizo,31.353168,131.028031
ariakebashi_to_kaizo,31.353129,131.028974
ariakebashi_to_kaizo,31.352222,131.031835
ariakebashi_to_kaizo,31.351786,131.032362
ariakebashi_to_kaizo,31.351248,131.033801
ariakebashi_to_kaizo,31.351540,131.036717
ariakebashi_to_kaizo,31.351516,131.036817
ariakebashi_to_kaizo,31.351476,131.036911
ariakebashi_to_kaizo,31.351190,131.037315
ariakebashi_to_kaizo,31.350874,131.038521
ariakebashi_to_kaizo,31.350287,131.039452
ariakebashi_to_kaizo,31.350220,131.039520
ariakebashi_to_kaizo,31.349885,131.039667
ariakebashi_to_kaizo,31.349820,131.039740
ariakebashi_to_kaizo,31.349780,131.039832
ariakebashi_to_kaizo,31.349736,131.040458
ariakebashi_to_kaizo,31.349695,131.040551
ariakebashi_to_kaizo,31.349142,131.041088
ariakebashi_to_kaizo,31.349086,131.041169
ariakebashi_to_kaizo,31.349059,131.041269
ariakebashi_to_kaizo,31.349050,131.041373
ariakebashi_to_kaizo,31.349120,131.041892
ariakebashi_to_kaizo,31.349116,131.041997
ariakebashi_to_kaizo,31.348693,131.043383
ariakebashi_to_kaizo,31.348644,131.043458
ariakebashi_to_kaizo,31.348264,131.043736
ariakebashi_to_kaizo,31.347857,131.044426
ariakebashi_to_kaizo,31.347796,131.044497
ariakebashi_to_kaizo,31.347472,131.044677
ariakebashi_to_kaizo,31.347400,131.044740
ariakebashi_to_kaizo,31.347317,131.044920
ariakebashi_to_kaizo,31.347255,131.045330
ariakebashi_to_kaizo,31.347217,131.045425
ariakebashi_to_kaizo,31.347075,131.045552
ariakebashi_to_kaizo,31.346832,131.045683
ariakebashi_to_kaizo,31.346773,131.045763
ariakebashi_to_kaizo,31.346744,131.045860
ariakebashi_to_kaizo,31.346740,131.045965
ariakebashi_to_kaizo,31.346801,131.046162
ariakebashi_to_kaizo,31.347021,131.046618
ariakebashi_to_kaizo,31.347047,131.046717
ariakebashi_to_kaizo,31.347050,131.046820
ariakebashi_to_kaizo,31.347008,131.046913
ariakebashi_to_kaizo,31.346948,131.046992
ariakebashi_to_kaizo,31.346153,131.047843
ariakebashi_to_kaizo,31.346036,131.048126
ariakebashi_to_kaizo,31.345862,131.049477
ariakebashi_to_kaizo,31.345587,131.050017
ariakebashi_to_kaizo,31.345248,131.050358
ariakebashi_to_kaizo,31.344612,131.050752
ariakebashi_to_kaizo,31.344488,131.050899
ariakebashi_to_kaizo,31.344403,131.051082
ariakebashi_to_kaizo,31.344380,131.051184
ariakebashi_to_kaizo,31.344396,131.051393
ariakebashi_to_kaizo,31.344465,131.051697
ariakebashi_to_kaizo,31.344470,131.051802
ariakebashi_to_kaizo,31.344457,131.051906
ariakebashi_to_kaizo,31.344049,131.052839
ariakebashi_to_kaizo,31.343558,131.053294
ariakebashi_to_kaizo,31.343478,131.053341
ariakebashi_to_kaizo,31.342947,131.053448
ariakebashi_to_kaizo,31.342865,131.053490
ariakebashi_to_kaizo,31.342731,131.053623
ariakebashi_to_kaizo,31.342680,131.053709
ariakebashi_to_kaizo,31.342650,131.053809
ariakebashi_to_kaizo,31.342664,131.055378
ariakebashi_to_kaizo,31.342968,131.056684
ariakebashi_to_kaizo,31.342957,131.056893
ariakebashi_to_kaizo,31.342761,131.057478
ariakebashi_to_kaizo,31.342697,131.057551
ariakebashi_to_kaizo,31.342615,131.057590
ariakebashi_to_kaizo,31.342528,131.057569
ariakebashi_to_kaizo,31.342457,131.057506
ariakebashi_to_kaizo,31.342398,131.057427
ariakebashi_to_kaizo,31.342119,131.056888
ariakebashi_to_kaizo,31.342047,131.056832
ariakebashi_to_kaizo,31.341959,131.056811
ariakebashi_to_kaizo,31.341869,131.056818
ariakebashi_to_kaizo,31.341703,131.056895
ariakebashi_to_kaizo,31.341107,131.057359
ariakebashi_to_kaizo,31.340553,131.058186
ariakebashi_to_kaizo,31.340484,131.058254
ariakebashi_to_kaizo,31.340245,131.058400
ariakebashi_to_kaizo,31.340175,131.058465
ariakebashi_to_kaizo,31.340118,131.058546
ariakebashi_to_kaizo,31.340049,131.058739
ariakebashi_to_kaizo,31.340041,131.058948
ariakebashi_to_kaizo,31.340060,131.059263
ariakebashi_to_kaizo,31.339984,131.059780
ariakebashi_to_kaizo,31.339947,131.059873
ariakebashi_to_kaizo,31.339877,131.059939
ariakebashi_to_kaizo,31.339797,131.059986
ariakebashi_to_kaizo,31.338919,131.060201
ariakebashi_to_kaizo,31.338854,131.060273
ariakebashi_to_kaizo,31.338781,131.060463
ariakebashi_to_kaizo,31.338652,131.060966
ariakebashi_to_kaizo,31.338492,131.061217
ariakebashi_to_kaizo,31.337744,131.061973
ariakebashi_to_kaizo,31.337712,131.062071
ariakebashi_to_kaizo,31.337714,131.062170
ariakebashi_to_kaizo,31.337760,131.062260
ariakebashi_to_kaizo,31.338003,131.062558
ariakebashi_to_kaizo,31.338020,131.062660
ariakebashi_to_kaizo,31.337971,131.063076
ariakebashi_to_kaizo,31.337901,131.063269
ariakebashi_to_kaizo,31.337851,131.063357
ariakebashi_to_kaizo,31.337490,131.063823
ariakebashi_to_kaizo,31.337451,131.063917
ariakebashi_to_kaizo,31.337450,131.064022
ariakebashi_to_kaizo,31.337533,131.064207
ariakebashi_to_kaizo,31.337752,131.064537
ariakebashi_to_kaizo,31.337779,131.064637
ariakebashi_to_kaizo,31.337780,131.064743
ariakebashi_to_kaizo,31.337761,131.064845
ariakebashi_to_kaizo,31.337721,131.064939
ariakebashi_to_kaizo,31.337584,131.065073
ariakebashi_to_kaizo,31.337117,131.065387
ariakebashi_to_kaizo,31.337056,131.065462
ariakebashi_to_kaizo,31.337009,131.065552
ariakebashi_to_kaizo,31.336990,131.065655
ariakebashi_to_kaizo,31.337000,131.065758
ariakebashi_to_kaizo,31.337034,131.065854
ariakebashi_to_kaizo,31.337102,131.065920
ariakebashi_to_kaizo,31.337185,131.065954
ariakebashi_to_kaizo,31.337362,131.065980
ariakebashi_to_kaizo,31.337811,131.065960
ariakebashi_to_kaizo,31.337899,131.065980
ariakebashi_to_kaizo,31.337980,131.066025
ariakebashi_to_kaizo,31.338048,131.066091
ariakebashi_to_kaizo,31.338099,131.066178
ariakebashi_to_kaizo,31.338152,131.066375
ariakebashi_to_kaizo,31.338149,131.067214
ariakebashi_to_kaizo,31.338208,131.067409
ariakebashi_to_kaizo,31.338263,131.067490
ariakebashi_to_kaizo,31.338331,131.067551
ariakebashi_to_kaizo,31.339098,131.067844
ariakebashi_to_kaizo,31.339173,131.067899
ariakebashi_to_kaizo,31.339235,131.067973
ariakebashi_to_kaizo,31.339272,131.068069
ariakebashi_to_kaizo,31.339262,131.068277
ariakebashi_to_kaizo,31.338950,131.069260
ariakebashi_to_kaizo,31.338525,131.070063
ariakebashi_to_kaizo,31.338431,131.070683
ariakebashi_to_kaizo,31.338394,131.070779
ariakebashi_to_kaizo,31.338334,131.070856
ariakebashi_to_kaizo,31.338257,131.070907
ariakebashi_to_kaizo,31.338171,131.070936
ariakebashi_to_kaizo,31.337993,131.070929
ariakebashi_to_kaizo,31.337301,131.070700
ariakebashi_to_kaizo,31.337212,131.070694
ariakebashi_to_kaizo,31.337126,131.070722
ariakebashi_to_kaizo,31.337051,131.070779
ariakebashi_to_kaizo,31.336994,131.070859
ariakebashi_to_kaizo,31.336961,131.070957
ariakebashi_to_kaizo,31.336970,131.071061
ariakebashi_to_kaizo,31.336997,131.071159
ariakebashi_to_kaizo,31.337406,131.071715
ariakebashi_to_kaizo,31.337438,131.071814
ariakebashi_to_kaizo,31.337445,131.071917
ariakebashi_to_kaizo,31.337431,131.072021
ariakebashi_to_kaizo,31.336566,131.075330
ariakebashi_to_kaizo,31.336540,131.075853
ariakebashi_to_kaizo,31.336760,131.076758
ariakebashi_to_kaizo,31.336753,131.076862
ariakebashi_to_kaizo,31.336450,131.077505
ariakebashi_to_kaizo,31.336387,131.077579
ariakebashi_to_kaizo,31.336313,131.077638
ariakebashi_to_kaizo,31.336227,131.077660
ariakebashi_to_kaizo,31.336138,131.077651
ariakebashi_to_kaizo,31.335719,131.077470
ariakebashi_to_kaizo,31.335630,131.077460
ariakebashi_to_kaizo,31.335541,131.077476
ariakebashi_to_kaizo,31.335464,131.077528
ariakebashi_to_kaizo,31.335395,131.077595
ariakebashi_to_kaizo,31.335344,131.077682
ariakebashi_to_kaizo,31.335313,131.077780
ariakebashi_to_kaizo,31.335450,131.079242
ariakebashi_to_kaizo,31.335422,131.079449
ariakebashi_to_kaizo,31.335304,131.079731
ariakebashi_to_kaizo,31.334590,131.080520
ariakebashi_to_kaizo,31.331901,131.082217
ariakebashi_to_kaizo,31.331000,131.083084
ariakebashi_to_kaizo,31.330844,131.083459
ariakebashi_to_kaizo,31.330820,131.083560
ariakebashi_to_kaizo,31.330661,131.087126
ariakebashi_to_kaizo,31.330250,131.089067
ariakebashi_to_kaizo,31.330114,131.089334
ariakebashi_to_kaizo,31.330063,131.089535
ariakebashi_to_kaizo,31.330052,131.089850
ariakebashi_to_kaizo,31.330064,131.089954
ariakebashi_to_kaizo,31.330165,131.090246
ariakebashi_to_kaizo,31.330891,131.091572
ariakebashi_to_kaizo,31.331552,131.092106
ariakebashi_to_kaizo,31.331646,131.092285
ariakebashi_to_kaizo,31.331680,131.092490
ariakebashi_to_kaizo,31.331633,131.092797
ariakebashi_to_kaizo,31.331180,131.093820
ariakebashi_to_kaizo,31.330990,131.094042
ariakebashi_to_kaizo,31.330824,131.094122
ariakebashi_to_kaizo,31.330379,131.094178
ariakebashi_to_kaizo,31.330214,131.094258
ariakebashi_to_kaizo,31.330141,131.094319
ariakebashi_to_kaizo,31.329982,131.094569
ariakebashi_to_kaizo,31.329671,131.095553
ariakebashi_to_kaizo,31.329630,131.095971
ariakebashi_to_kaizo,31.329642,131.096601
ariakebashi_to_kaizo,31.329598,131.096804
ariakebashi_to_kaizo,31.329549,131.096891
ariakebashi_to_kaizo,31.329485,131.096964
ariakebashi_to_kaizo,31.329409,131.097021
ariakebashi_to_kaizo,31.328968,131.097103
ariakebashi_to_kaizo,31.328883,131.097138
ariakebashi_to_kaizo,31.328750,131.097270
ariakebashi_to_kaizo,31.328701,131.097357
ariakebashi_to_kaizo,31.328671,131.097456
ariakebashi_to_kaizo,31.328653,131.097665
ariakebashi_to_kaizo,31.328719,131.098291
ariakebashi_to_kaizo,31.328685,131.098496
ariakebashi_to_kaizo,31.328644,131.098590
ariakebashi_to_kaizo,31.328521,131.098741
ariakebashi_to_kaizo,31.328442,131.098789
ariakebashi_to_kaizo,31.327547,131.098851
ariakebashi_to_kaizo,31.327375,131.098908
